"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","46001","test_dark_mode","tests","Wed Sep 03 12:33:12 UTC 2025","broken","Wed Sep 03 12:33:58 UTC 2025","TestNavigation","test_navigation","",""
