"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","132500","test_dark_mode","tests","Thu Aug 28 16:58:01 UTC 2025","broken","Thu Aug 28 17:00:13 UTC 2025","TestNavigation","test_navigation","",""
